Player_ID,Player_Name,Player_URL,Country_Name,Country_ID,Country_URL,Club_Name,Club_ID,Club_URL,Position,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Prefer_Foot,Height,KG,Club_Level
76784,Findlay Curtis,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p76784.png?padding=0.7,Scotland,42,https://drop-assets.ea.com/images/3LfmKqyBykOGZyfdSpENTr/ec3733dfa9526c8f6da96bf0f8c7448e/f_42.png,Rangers,86,https://drop-assets.ea.com/images/5lOjqHjEdrBuaj323x9jDf/b5504a0894594d6c3dfa97cca700e572/l86.png,LW,63,63,53,61,66,34,44,Right,180,66,Scottish Prem
247279,Lyndon Dykes,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p247279.png?padding=0.7,Scotland,42,https://drop-assets.ea.com/images/3LfmKqyBykOGZyfdSpENTr/ec3733dfa9526c8f6da96bf0f8c7448e/f_42.png,Birmingham City,88,https://drop-assets.ea.com/images/thYc5t6lm0FfJimcndqwM/8cbcaf66d7ee8cc1fc07a06f79a9d53b/l88.png,ST,68,66,67,52,64,29,82,Right,188,84,EFL Championship
226093,Ché Adams,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p226093.png?padding=0.7,Scotland,42,https://drop-assets.ea.com/images/3LfmKqyBykOGZyfdSpENTr/ec3733dfa9526c8f6da96bf0f8c7448e/f_42.png,Torino,54,https://drop-assets.ea.com/images/hSLWPIkJFJBzTMyk85qej/40d38d4675390d6677c4f17dddae5627/l54.png,ST,77,82,80,64,77,43,72,Right,175,70,Serie A Enilive
216218,Lawrence Shankland,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p216218.png?padding=0.7,Scotland,42,https://drop-assets.ea.com/images/3LfmKqyBykOGZyfdSpENTr/ec3733dfa9526c8f6da96bf0f8c7448e/f_42.png,Hearts,80,https://drop-assets.ea.com/images/2mfFbaE9ByqIuH2By4SYxe/1356a36b8760e0fc252a07e4892efffd/l80.png,ST,73,63,75,66,72,28,80,Right,185,80,Scottish Prem
233602,George Hirst,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p233602.png?padding=0.7,Scotland,42,https://drop-assets.ea.com/images/3LfmKqyBykOGZyfdSpENTr/ec3733dfa9526c8f6da96bf0f8c7448e/f_42.png,Ipswich,94,https://drop-assets.ea.com/images/7fIdsybp17hzndBNSrJIR/b7e1786480ee521c6dca3d3ec45e8d48/l94.png,ST,72,73,71,55,66,43,74,Right,191,81,EFL Championship
244319,Ross Stewart,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p244319.png?padding=0.7,Scotland,42,https://drop-assets.ea.com/images/3LfmKqyBykOGZyfdSpENTr/ec3733dfa9526c8f6da96bf0f8c7448e/f_42.png,Southampton,17,https://drop-assets.ea.com/images/3OnFJRNzgcEJCYie4l5hMX/6b5cac084db188e258168b4fc3b4a72d/l17.png,ST,71,68,71,57,64,30,70,Right,188,81,EFL Championship
193241,Gatito Fernández,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p193241.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,,,,GK,70,71,66,64,71,44,69,Right,191,80,Libertadores
,Carlos Coronel,,Paraguay,,,,,,,,,,,,,,,,,
75260,Orlando Gill,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p75260.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,San Lorenzo,1013,https://drop-assets.ea.com/images/3KG1XvmWFfY1Xp5QJk34KJ/f9dc8f3b7f55053c525a4a44a0c4eb52/l1013.png,GK,62,63,62,60,62,24,63,Left,198,82,LPF
75874,Santiago Rojas,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p75874.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,,,,GK,56,57,56,55,55,17,56,Right,185,76,Libertadores
254714,Juan Espínola,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p254714.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Newell's,110396,https://drop-assets.ea.com/images/4myHS85tfHbXceOM9VjH8v/042425c3bd14407977ea4c0039327c56/l110396.png,GK,71,74,71,70,70,40,71,Right,185,89,LPF
,Gastón Olveira,,Paraguay,,,,,,,,,,,,,,,,,
78198,Gustavo Gómez,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p78198.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,,,,RB,60,79,30,41,48,57,52,Right,175,63,Libertadores
,Júnior Alonso,,Paraguay,,,,,,,,,,,,,,,,,
,Fabián Balbuena,,Paraguay,,,,,,,,,,,,,,,,,
240359,Omar Alderete,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p240359.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Sunderland,106,https://drop-assets.ea.com/images/6ja62Iw2LyY8cVrud4aSHi/aa6c15e4a2ceed66f92099108bea9dfa/l106.png,CB,78,60,61,62,69,79,78,Left,188,77,Premier League
77792,Juan José Cáceres,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p77792.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,,,,ST,56,63,53,47,52,32,60,Right,181,81,Sudamericana
233476,Blas Riveros,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p233476.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,,,,LB,68,78,36,59,70,61,70,Left,178,71,Libertadores
246696,Gustavo Velázquez,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p246696.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,,,,CB,73,74,31,47,55,72,78,Right,179,83,Libertadores
255949,Alan Benítez,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p255949.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,,,,CDM,65,62,36,58,55,61,67,Right,183,76,Sudamericana
263518,Agustín Sández,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p263518.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Rosario Central,110580,https://drop-assets.ea.com/images/4A7PCwuGJb5YWjRaD4BuXm/f4161b7e626811f4379ebbc4d28abd15/l110580.png,LB,73,81,42,58,63,70,84,Left,181,78,LPF
,Mateo Gamarra,,Paraguay,,,,,,,,,,,,,,,,,
228730,Saúl Salcedo,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p228730.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Newell's,110396,https://drop-assets.ea.com/images/4myHS85tfHbXceOM9VjH8v/042425c3bd14407977ea4c0039327c56/l110396.png,CB,71,54,33,47,54,71,75,Right,183,75,LPF
253238,José Canale,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p253238.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Lanús,110395,https://drop-assets.ea.com/images/3YdIDtCdoAVx6qHfneuLay/c0dc2285e2422882233c8137a4f40606/l110395.png,CB,69,63,32,49,49,69,73,Left,185,80,LPF
74142,Diego León,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p74142.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Man Utd,11,https://drop-assets.ea.com/images/5xxJeUfFY6FEQZEJyJK35/990979becf88b88ecb6461dc441c2ebf/l11.png,LB,64,83,51,56,66,59,62,Left,177,67,Premier League
77972,Alexandro Maidana,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p77972.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,,,,LB,58,73,45,54,56,51,55,Left,173,73,Sudamericana
71546,Alcides Benítez,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p71546.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,,,,RM,64,78,37,57,69,59,53,Right,168,64,Sudamericana
268431,Ronaldo Dejesús,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p268431.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Lanús,110395,https://drop-assets.ea.com/images/3YdIDtCdoAVx6qHfneuLay/c0dc2285e2422882233c8137a4f40606/l110395.png,CB,66,52,38,47,46,65,70,Right,192,89,LPF
269088,Alan Núñez,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p269088.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Nacional,1891,https://drop-assets.ea.com/images/4F0sgnOW3XygWtEbF65jyt/2a47941e79d1b79f5ca49f3a853ded2b/l1891.png,RB,60,74,52,54,60,57,56,Right,176,65,Liga Portugal
230977,Miguel Almirón,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p230977.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Atlanta United,112885,https://drop-assets.ea.com/images/7eEpDrKitxMaqo5dk0Kude/7c71b8ba391e5c5cd891bdc1fc5f1111/l112885.png,RW,76,87,72,70,79,57,64,Left,174,70,MLS
,Mathías Villasanti,,Paraguay,,,,,,,,,,,,,,,,,
226376,Kaku,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p226376.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Al Ain FC,111701,https://drop-assets.ea.com/images/7N0bj9ejtui6dQADUbJ4qT/60355b19aff7a02c72d8494e24de49f9/l111701.png,CAM,79,81,73,81,80,52,64,Left,171,67,United Emirates League
222429,Andrés Cubas,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p222429.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Whitecaps FC,101112,https://drop-assets.ea.com/images/4B78Zk7BiGtY0lEDTDanGT/ba8604b69a6cab6fd0c668aefebc800c/l101112.png,CDM,74,69,47,66,71,73,56,Right,165,58,MLS
,Ramón Sosa,,Paraguay,,,,,,,,,,,,,,,,,
269278,Diego Gómez,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p269278.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Brighton,1808,https://drop-assets.ea.com/images/1mFLMjuFkxQjbRaTLKZ8Gm/277b9eb6d29d37064d1d82063b06f681/l1808.png,CM,73,69,67,71,75,72,75,Right,183,77,Premier League
,Damián Bobadilla,,Paraguay,,,,,,,,,,,,,,,,,
248870,Braian Ojeda,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p248870.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Real Salt Lake,111065,https://drop-assets.ea.com/images/3eUFG3nUjsAlEkWJfLf0L2/50dda64859401b5180ff6b5352a98b5c/l111065.png,CDM,70,67,54,64,72,66,73,Right,173,68,MLS
278020,Matías Galarza,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p278020.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,River Plate,1876,https://drop-assets.ea.com/images/3a9cbBltvLpgMO1eByYVRq/bc311aba63f687dc0480c592dfeca1b4/l1876.png,CM,73,63,73,70,76,65,58,Left,177,76,LPF
234037,Robert Piris Da Motta,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p234037.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,,,,CDM,69,61,39,58,62,69,77,Right,180,80,Libertadores
259410,Álvaro Campuzano,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p259410.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,,,,CDM,71,71,47,58,66,66,83,Right,185,90,Libertadores
209523,Diego González,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p209523.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,,,,ST,73,79,74,71,75,45,63,Right,172,66,Libertadores
,Hugo Cuenca,,Paraguay,,,,,,,,,,,,,,,,,
,Maurício,,Paraguay,,,,,,,,,,,,,,,,,
,Lucas Romero,,Paraguay,,,,,,,,,,,,,,,,,
274377,Enso González,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p274377.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Wolves,110,https://drop-assets.ea.com/images/3DIKyPF6XcAgIrI3Wv0UBo/4b26ac5525105f84de13860ebe177633/l110.png,LW,63,80,52,58,69,35,40,Left,169,69,Premier League
,Rubén Lezcano,,Paraguay,,,,,,,,,,,,,,,,,
,Óscar Romero,,Paraguay,,,,,,,,,,,,,,,,,
,Ángel Romero,,Paraguay,,,,,,,,,,,,,,,,,
219932,Antonio Sanabria,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p219932.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Cremonese,111434,https://drop-assets.ea.com/images/5qGQiqAc43aS9qGMCgpOAT/60c44a125cdec67fa0bae64fb42aa10a/l111434.png,ST,76,75,75,68,79,32,57,Right,180,70,Serie A Enilive
255434,Julio Enciso,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p255434.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Strasbourg,76,https://drop-assets.ea.com/images/5ujpJkozlZbo3FNV0Fi84H/d39ffa173bd150d5f10bcfe3392abe54/l76.png,CAM,73,74,72,70,78,33,51,Right,173,64,Ligue 1 McDonald's
226286,Gabriel Ávalos,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p226286.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Independiente,110093,https://drop-assets.ea.com/images/1jWKtSnzOJLCUGQjgSw9B6/1c59266ca28d3abb505fb74ca58f12df/l110093.png,ST,75,67,75,63,73,45,84,Right,188,91,LPF
227394,Carlos González,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p227394.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Newell's,110396,https://drop-assets.ea.com/images/4myHS85tfHbXceOM9VjH8v/042425c3bd14407977ea4c0039327c56/l110396.png,ST,73,62,73,54,67,35,75,Right,183,75,LPF
273843,Álex Arce,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p273843.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Ind. Rivadavia,111020,https://drop-assets.ea.com/images/5EPl32mUWnIxS5jFIbwwLh/ffcc8957706ba4a68145dabcdbb77211/l111020.png,ST,75,59,79,50,70,23,64,Right,187,80,LPF
,Adam Bareiro,,Paraguay,,,,,,,,,,,,,,,,,
204699,Lorenzo Melgarejo,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p204699.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,,,,LW,74,81,75,69,75,56,67,Left,178,75,Libertadores
,Isidro Pitta,,Paraguay,,,,,,,,,,,,,,,,,
260140,Ronaldo Martínez,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p260140.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,Platense,112689,https://drop-assets.ea.com/images/5MRmqHRNGOpLB6rt6afdQw/c27a9727c13d5e1fd465b8e91199b290/l112689.png,ST,67,74,68,47,67,20,57,Right,174,71,LPF
248868,Gustavo Caballero,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p248868.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,,,,CDM,68,53,59,59,64,70,65,Right,181,76,Libertadores
,Robert Morales,,Paraguay,,,,,,,,,,,,,,,,,
,Adrián Alcaraz,,Paraguay,,,,,,,,,,,,,,,,,
253250,Rodney Redes,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p253250.png?padding=0.7,Paraguay,58,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,,,,RW,70,83,65,64,71,45,61,Right,173,72,Libertadores
226300,Uğurcan Çakır,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p226300.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,Galatasaray,325,https://drop-assets.ea.com/images/6P5sN0m3ZRE23vjlT8gh5q/f7f9acf3a7be5ea12f889d93dbdfd48f/l325.png,GK,80,81,76,74,79,54,80,Right,191,82,Trendyol Süper Lig
190113,Mert Günok,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p190113.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,Beşiktaş,327,https://drop-assets.ea.com/images/Sx4dfrxgLrl3y1lm5Wj8p/fe2d92ed674ea49ea5ee3ac8d9842897/l327.png,GK,78,76,76,79,78,56,77,Right,196,92,Trendyol Süper Lig
243647,Altay Bayındır,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p243647.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,Man Utd,11,https://drop-assets.ea.com/images/5xxJeUfFY6FEQZEJyJK35/990979becf88b88ecb6461dc441c2ebf/l11.png,GK,75,77,72,70,77,30,75,Right,198,88,Premier League
245370,Ersin Destanoğlu,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p245370.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,Beşiktaş,327,https://drop-assets.ea.com/images/Sx4dfrxgLrl3y1lm5Wj8p/fe2d92ed674ea49ea5ee3ac8d9842897/l327.png,GK,72,70,72,68,71,38,72,Right,195,88,Trendyol Süper Lig
235931,Muhammed Şengezer,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p235931.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,Başakşehir,101014,https://drop-assets.ea.com/images/zVaLMDwzieKwlZFk2bZ6K/58d008680451b4cf46041e38987cf69b/l101014.png,GK,71,71,68,66,72,35,70,Right,192,80,Trendyol Süper Lig
238160,Merih Demiral,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p238160.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,Al Ahli,112387,https://drop-assets.ea.com/images/3lVk0osL7o6YMhHuK4YYD6/5e106847b59ce2a4f0bfb55988d812c3/l112387.png,CB,78,73,39,49,61,79,81,Right,190,86,ROSHN Saudi League
224490,Zeki Çelik,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p224490.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,AS Roma,52,https://drop-assets.ea.com/images/2ruQP0TDYcCmtVFKr9qMBI/5f53795056598b1faac31300900b8671/l52.png,RB,76,72,59,69,73,73,74,Right,180,78,Serie A Enilive
232119,Çağlar Söyüncü,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p232119.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,Fenerbahçe,326,https://drop-assets.ea.com/images/3sfoNHvqDPqhM1PsEE1sNM/b9dcc82d0e2fba3efc8e8d0ed4c216a6/l326.png,CB,77,69,47,58,65,77,80,Right,185,82,Trendyol Süper Lig
243526,Mert Müldür,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p243526.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,Fenerbahçe,326,https://drop-assets.ea.com/images/3sfoNHvqDPqhM1PsEE1sNM/b9dcc82d0e2fba3efc8e8d0ed4c216a6/l326.png,RB,74,76,54,65,73,71,75,Right,188,74,Trendyol Süper Lig
235152,Ferdi Kadıoğlu,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p235152.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,Brighton,1808,https://drop-assets.ea.com/images/1mFLMjuFkxQjbRaTLKZ8Gm/277b9eb6d29d37064d1d82063b06f681/l1808.png,RB,79,82,68,74,80,76,67,Right,174,68,Premier League
239890,Ozan Kabak,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p239890.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,TSG Hoffenheim,10029,https://drop-assets.ea.com/images/1ylwMQ1ia5SGcXYoIKhtdK/b24a8fed6fb30e01ea3fd15184b0046c/l10029.png,CB,75,60,37,59,66,74,79,Right,186,86,Bundesliga
229905,Abdülkerim Bardakcı,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p229905.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,Galatasaray,325,https://drop-assets.ea.com/images/6P5sN0m3ZRE23vjlT8gh5q/f7f9acf3a7be5ea12f889d93dbdfd48f/l325.png,CB,80,59,46,70,69,81,85,Left,185,80,Trendyol Süper Lig
259754,Eren Elmalı,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p259754.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,Galatasaray,325,https://drop-assets.ea.com/images/6P5sN0m3ZRE23vjlT8gh5q/f7f9acf3a7be5ea12f889d93dbdfd48f/l325.png,LB,75,83,52,72,72,69,77,Left,183,76,Trendyol Süper Lig
263021,Samet Akaydin,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p263021.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,Çaykur Rizespor,101037,https://drop-assets.ea.com/images/7n0Ea6O0YO0jCvir4aAuJ5/0eac5bb7245d7c5ba20fa62a773f4cee/l101037.png,CB,70,55,37,43,48,70,76,Right,190,82,Trendyol Süper Lig
279000,Yusuf Akçiçek,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p279000.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,Al Hilal,605,https://drop-assets.ea.com/images/S6sbDN9mfGaVn2VJDekYR/c6f580c98a0d614b0b308a89a241c6ab/l605.png,CB,65,64,30,49,57,64,73,Left,190,83,ROSHN Saudi League
244486,Mustafa Eskihellaç,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p244486.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,Trabzonspor,436,https://drop-assets.ea.com/images/3AF1UCNvLwZs5kapbWuCk9/e1cebee09f0953e5653311d5a29365ee/l436.png,LB,71,86,58,64,72,66,64,Right,175,72,Trendyol Süper Lig
264728,Ahmetcan Kaplan,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p264728.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,,,,CB,71,63,30,58,57,71,73,Left,189,75,Eredivisie
208128,Hakan Çalhanoğlu,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p208128.png?padding=0.7,Turkey,48,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,Lombardia FC,131682,https://drop-assets.ea.com/images/1thPMvXN97JgFvt6ASWr4c/d2ca0a691a98c344305bc0975ab70314/l131682.png,CDM,86,71,81,87,82,81,73,Right,178,69,Serie A Enilive
